stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000355759	9606.ENSP00000382628	PARP1	RBBP8	9606	0.82	0.0	0.0	0.0	0.063	0.0	0.5	0.646
9606.ENSP00000355759	9606.ENSP00000375809	PARP1	ERCC2	9606	0.846	0.0	0.0	0.0	0.086	0.0	0.5	0.69
9606.ENSP00000355759	9606.ENSP00000384849	PARP1	CDKN1A	9606	0.856	0.0	0.0	0.0	0.0	0.625	0.0	0.633
9606.ENSP00000355759	9606.ENSP00000391090	PARP1	CHEK1	9606	0.858	0.0	0.0	0.0	0.109	0.33	0.0	0.781
9606.ENSP00000355759	9606.ENSP00000493712	PARP1	RAD51	9606	0.86	0.0	0.0	0.0	0.144	0.0	0.0	0.844
9606.ENSP00000355759	9606.ENSP00000368458	PARP1	PCNA	9606	0.872	0.0	0.0	0.0	0.341	0.785	0.0	0.174
9606.ENSP00000355759	9606.ENSP00000371475	PARP1	TP53BP1	9606	0.879	0.0	0.0	0.0	0.074	0.303	0.0	0.828
9606.ENSP00000355759	9606.ENSP00000369145	PARP1	APTX	9606	0.917	0.0	0.0	0.0	0.105	0.613	0.0	0.781
9606.ENSP00000355759	9606.ENSP00000363017	PARP1	RPA2	9606	0.922	0.0	0.0	0.0	0.123	0.703	0.5	0.477
9606.ENSP00000355759	9606.ENSP00000434024	PARP1	H2AX	9606	0.964	0.0	0.0	0.0	0.097	0.866	0.0	0.727
9606.ENSP00000355759	9606.ENSP00000418960	PARP1	BRCA1	9606	0.974	0.0	0.0	0.0	0.085	0.596	0.0	0.935
9606.ENSP00000355759	9606.ENSP00000369497	PARP1	BRCA2	9606	0.985	0.0	0.0	0.0	0.06	0.621	0.4	0.942
9606.ENSP00000355759	9606.ENSP00000450607	PARP1	TIMELESS	9606	0.99	0.0	0.0	0.0	0.205	0.912	0.0	0.869
9606.ENSP00000355759	9606.ENSP00000367787	PARP1	LIG3	9606	0.99	0.0	0.0	0.0	0.107	0.641	0.0	0.973
9606.ENSP00000355759	9606.ENSP00000375978	PARP1	XRCC5	9606	0.996	0.0	0.0	0.0	0.277	0.879	0.0	0.967
9606.ENSP00000355958	9606.ENSP00000493712	DTL	RAD51	9606	0.722	0.0	0.0	0.0	0.666	0.0	0.0	0.201
9606.ENSP00000355958	9606.ENSP00000371321	DTL	RFC1	9606	0.752	0.0	0.0	0.0	0.212	0.0	0.5	0.423
9606.ENSP00000355958	9606.ENSP00000376272	DTL	RFC4	9606	0.763	0.0	0.0	0.0	0.443	0.069	0.5	0.196
9606.ENSP00000355958	9606.ENSP00000369411	DTL	RFC3	9606	0.778	0.0	0.0	0.0	0.443	0.069	0.5	0.244
9606.ENSP00000355958	9606.ENSP00000484105	DTL	PRIM2	9606	0.809	0.0	0.0	0.0	0.714	0.0	0.0	0.359
9606.ENSP00000355958	9606.ENSP00000494957	DTL	UBE2T	9606	0.812	0.0	0.0	0.0	0.78	0.0	0.0	0.181
9606.ENSP00000355958	9606.ENSP00000360623	DTL	ORC1	9606	0.856	0.0	0.0	0.0	0.85	0.0	0.0	0.079
9606.ENSP00000355958	9606.ENSP00000384849	DTL	CDKN1A	9606	0.88	0.0	0.0	0.0	0.0	0.804	0.0	0.412
9606.ENSP00000355958	9606.ENSP00000378699	DTL	CDK1	9606	0.905	0.0	0.0	0.0	0.788	0.292	0.0	0.418
9606.ENSP00000355958	9606.ENSP00000481380	DTL	CCNA2	9606	0.907	0.0	0.0	0.0	0.778	0.292	0.0	0.458
9606.ENSP00000355958	9606.ENSP00000418268	DTL	MCM10	9606	0.915	0.0	0.0	0.0	0.845	0.0	0.0	0.475
9606.ENSP00000355958	9606.ENSP00000391090	DTL	CHEK1	9606	0.931	0.0	0.0	0.0	0.689	0.51	0.0	0.585
9606.ENSP00000355958	9606.ENSP00000405726	DTL	CDC45	9606	0.938	0.0	0.0	0.0	0.915	0.0	0.0	0.297
9606.ENSP00000355958	9606.ENSP00000368458	DTL	PCNA	9606	0.995	0.0	0.0	0.0	0.48	0.983	0.5	0.124
9606.ENSP00000359181	9606.ENSP00000379174	POLL	POLM	9606	0.73	0.0	0.0	0.0	0.099	0.0	0.5	0.45
9606.ENSP00000359181	9606.ENSP00000368458	POLL	PCNA	9606	0.765	0.0	0.0	0.0	0.0	0.635	0.0	0.384
9606.ENSP00000359181	9606.ENSP00000361310	POLL	POLH	9606	0.773	0.0	0.0	0.0	0.049	0.0	0.0	0.771
9606.ENSP00000359181	9606.ENSP00000500891	POLL	MUTYH	9606	0.808	0.0	0.0	0.0	0.138	0.292	0.0	0.711
9606.ENSP00000359181	9606.ENSP00000375978	POLL	XRCC5	9606	0.887	0.0	0.0	0.0	0.0	0.0	0.5	0.783
9606.ENSP00000359181	9606.ENSP00000484288	POLL	LIG4	9606	0.906	0.054	0.0	0.0	0.105	0.109	0.5	0.79
9606.ENSP00000359181	9606.ENSP00000421491	POLL	XRCC4	9606	0.949	0.0	0.0	0.0	0.0	0.073	0.5	0.899
9606.ENSP00000359300	9606.ENSP00000363017	CETN2	RPA2	9606	0.747	0.0	0.0	0.0	0.055	0.432	0.5	0.17
9606.ENSP00000359300	9606.ENSP00000364270	CETN2	XPA	9606	0.841	0.0	0.0	0.0	0.043	0.0	0.54	0.668
9606.ENSP00000359300	9606.ENSP00000375809	CETN2	ERCC2	9606	0.877	0.0	0.0	0.0	0.054	0.445	0.5	0.59
9606.ENSP00000359300	9606.ENSP00000382218	CETN2	ZSWIM7	9606	0.9	0.0	0.0	0.0	0.049	0.0	0.9	0.0
9606.ENSP00000359300	9606.ENSP00000367527	CETN2	DCLRE1C	9606	0.905	0.0	0.0	0.0	0.0	0.0	0.9	0.095
9606.ENSP00000359300	9606.ENSP00000360682	CETN2	PAXX	9606	0.905	0.0	0.0	0.0	0.049	0.0	0.9	0.083
9606.ENSP00000359300	9606.ENSP00000398824	CETN2	PHF21A	9606	0.907	0.0	0.0	0.0	0.052	0.096	0.9	0.047
9606.ENSP00000359300	9606.ENSP00000383042	CETN2	KDM1A	9606	0.91	0.0	0.0	0.0	0.047	0.0	0.9	0.133
9606.ENSP00000359300	9606.ENSP00000472445	CETN2	POLD1	9606	0.914	0.0	0.0	0.0	0.044	0.0	0.9	0.175
9606.ENSP00000359300	9606.ENSP00000484288	CETN2	LIG4	9606	0.914	0.0	0.0	0.0	0.049	0.0	0.9	0.173
9606.ENSP00000359300	9606.ENSP00000421491	CETN2	XRCC4	9606	0.919	0.0	0.0	0.0	0.047	0.0	0.9	0.227
9606.ENSP00000359300	9606.ENSP00000375978	CETN2	XRCC5	9606	0.927	0.0	0.0	0.0	0.067	0.0	0.9	0.283
9606.ENSP00000359300	9606.ENSP00000498881	CETN2	ERCC5	9606	0.939	0.0	0.0	0.0	0.044	0.0	0.9	0.42
9606.ENSP00000360623	9606.ENSP00000413632	ORC1	MCMDC2	9606	0.75	0.0	0.0	0.0	0.4	0.498	0.0	0.239
9606.ENSP00000360623	9606.ENSP00000375978	ORC1	XRCC5	9606	0.752	0.0	0.0	0.0	0.113	0.622	0.0	0.32
9606.ENSP00000360623	9606.ENSP00000369411	ORC1	RFC3	9606	0.762	0.106	0.0	0.0	0.567	0.217	0.0	0.309
9606.ENSP00000360623	9606.ENSP00000498784	ORC1	MCM8-2	9606	0.772	0.0	0.0	0.0	0.4	0.498	0.0	0.305
9606.ENSP00000360623	9606.ENSP00000368358	ORC1	POLA1	9606	0.823	0.0	0.0	0.0	0.457	0.139	0.5	0.332
9606.ENSP00000360623	9606.ENSP00000363017	ORC1	RPA2	9606	0.836	0.0	0.0	0.0	0.155	0.618	0.5	0.104
9606.ENSP00000360623	9606.ENSP00000391090	ORC1	CHEK1	9606	0.858	0.0	0.0	0.0	0.44	0.36	0.5	0.302
9606.ENSP00000360623	9606.ENSP00000378699	ORC1	CDK1	9606	0.862	0.0	0.0	0.0	0.331	0.45	0.5	0.34
9606.ENSP00000360623	9606.ENSP00000368164	ORC1	MCM8	9606	0.894	0.0	0.0	0.0	0.467	0.498	0.5	0.302
9606.ENSP00000360623	9606.ENSP00000484105	ORC1	PRIM2	9606	0.927	0.0	0.0	0.0	0.722	0.067	0.5	0.506
9606.ENSP00000360623	9606.ENSP00000418268	ORC1	MCM10	9606	0.93	0.0	0.0	0.0	0.644	0.234	0.5	0.549
9606.ENSP00000360623	9606.ENSP00000393139	ORC1	CDC7	9606	0.93	0.0	0.0	0.0	0.307	0.637	0.5	0.514
9606.ENSP00000360623	9606.ENSP00000481380	ORC1	CCNA2	9606	0.977	0.0	0.0	0.0	0.62	0.769	0.4	0.626
9606.ENSP00000360623	9606.ENSP00000405726	ORC1	CDC45	9606	0.99	0.0	0.0	0.0	0.818	0.635	0.5	0.74
9606.ENSP00000360623	9606.ENSP00000480987	ORC1	MCM3	9606	0.996	0.0	0.0	0.0	0.856	0.843	0.65	0.589
9606.ENSP00000360623	9606.ENSP00000441953	ORC1	ORC4	9606	0.999	0.0	0.0	0.0	0.207	0.997	0.9	0.947
9606.ENSP00000360682	9606.ENSP00000369145	PAXX	APTX	9606	0.833	0.0	0.0	0.0	0.0	0.0	0.0	0.833
9606.ENSP00000360682	9606.ENSP00000398824	PAXX	PHF21A	9606	0.9	0.0	0.0	0.0	0.0	0.0	0.9	0.0
9606.ENSP00000360682	9606.ENSP00000383042	PAXX	KDM1A	9606	0.9	0.0	0.0	0.0	0.049	0.0	0.9	0.0
9606.ENSP00000360682	9606.ENSP00000382218	PAXX	ZSWIM7	9606	0.9	0.0	0.0	0.0	0.049	0.0	0.9	0.0
9606.ENSP00000360682	9606.ENSP00000472445	PAXX	POLD1	9606	0.905	0.0	0.0	0.0	0.081	0.0	0.9	0.051
9606.ENSP00000360682	9606.ENSP00000498881	PAXX	ERCC5	9606	0.907	0.0	0.0	0.0	0.058	0.0	0.9	0.097
9606.ENSP00000360682	9606.ENSP00000367527	PAXX	DCLRE1C	9606	0.928	0.0	0.0	0.0	0.042	0.0	0.9	0.317
9606.ENSP00000360682	9606.ENSP00000484288	PAXX	LIG4	9606	0.988	0.0	0.0	0.0	0.057	0.292	0.9	0.847
9606.ENSP00000360682	9606.ENSP00000375978	PAXX	XRCC5	9606	0.997	0.0	0.0	0.0	0.074	0.51	0.9	0.957
9606.ENSP00000360682	9606.ENSP00000421491	PAXX	XRCC4	9606	0.999	0.0	0.0	0.0	0.049	0.292	0.9	0.995
9606.ENSP00000361043	9606.ENSP00000372023	RAD54L	CHEK2	9606	0.722	0.0	0.0	0.0	0.165	0.118	0.0	0.653
9606.ENSP00000361043	9606.ENSP00000472445	RAD54L	POLD1	9606	0.728	0.048	0.0	0.0	0.367	0.106	0.0	0.555
9606.ENSP00000361043	9606.ENSP00000418268	RAD54L	MCM10	9606	0.734	0.0	0.0	0.0	0.555	0.067	0.0	0.411
9606.ENSP00000361043	9606.ENSP00000376952	RAD54L	EME1	9606	0.745	0.0	0.0	0.0	0.27	0.334	0.0	0.517
9606.ENSP00000361043	9606.ENSP00000373952	RAD54L	FANCA	9606	0.749	0.0	0.0	0.0	0.418	0.0	0.0	0.587
9606.ENSP00000361043	9606.ENSP00000451974	RAD54L	XRCC3	9606	0.758	0.042	0.0	0.0	0.191	0.148	0.0	0.676
9606.ENSP00000361043	9606.ENSP00000378699	RAD54L	CDK1	9606	0.78	0.0	0.0	0.0	0.438	0.107	0.0	0.596
9606.ENSP00000361043	9606.ENSP00000369497	RAD54L	BRCA2	9606	0.782	0.0	0.0	0.0	0.219	0.073	0.0	0.723
9606.ENSP00000361043	9606.ENSP00000418960	RAD54L	BRCA1	9606	0.796	0.0	0.0	0.0	0.416	0.0	0.0	0.665
9606.ENSP00000361043	9606.ENSP00000391090	RAD54L	CHEK1	9606	0.797	0.0	0.0	0.0	0.451	0.071	0.0	0.634
9606.ENSP00000361043	9606.ENSP00000482313	RAD54L	RECQL4	9606	0.82	0.048	0.0	0.0	0.462	0.401	0.0	0.482
9606.ENSP00000361043	9606.ENSP00000419881	RAD54L	RAD51B	9606	0.844	0.042	0.0	0.0	0.049	0.42	0.0	0.739
9606.ENSP00000361043	9606.ENSP00000405726	RAD54L	CDC45	9606	0.856	0.0	0.0	0.0	0.782	0.067	0.0	0.346
9606.ENSP00000361043	9606.ENSP00000466834	RAD54L	RAD51D-2	9606	0.876	0.042	0.0	0.0	0.0	0.42	0.0	0.795
9606.ENSP00000361043	9606.ENSP00000466399	RAD54L	RAD51D	9606	0.876	0.042	0.0	0.0	0.044	0.42	0.0	0.794
9606.ENSP00000361043	9606.ENSP00000493712	RAD54L	RAD51	9606	0.992	0.042	0.0	0.0	0.737	0.709	0.0	0.903
9606.ENSP00000361310	9606.ENSP00000418960	POLH	BRCA1	9606	0.701	0.0	0.0	0.0	0.096	0.292	0.4	0.314
9606.ENSP00000361310	9606.ENSP00000472445	POLH	POLD1	9606	0.816	0.0	0.0	0.0	0.22	0.323	0.5	0.385
9606.ENSP00000361310	9606.ENSP00000480186	POLH	POLD2	9606	0.829	0.0	0.0	0.0	0.086	0.331	0.5	0.507
9606.ENSP00000361310	9606.ENSP00000493712	POLH	RAD51	9606	0.893	0.057	0.0	0.0	0.177	0.194	0.4	0.758
9606.ENSP00000361310	9606.ENSP00000379174	POLH	POLM	9606	0.929	0.0	0.0	0.0	0.106	0.0	0.0	0.924
9606.ENSP00000361310	9606.ENSP00000368458	POLH	PCNA	9606	0.999	0.0	0.0	0.0	0.116	0.997	0.5	0.54
9606.ENSP00000362131	9606.ENSP00000480987	RPA4	MCM3	9606	0.77	0.0	0.0	0.0	0.189	0.0	0.72	0.072
9606.ENSP00000362131	9606.ENSP00000368458	RPA4	PCNA	9606	0.905	0.0	0.0	0.0	0.596	0.0	0.72	0.23
9606.ENSP00000362131	9606.ENSP00000368358	RPA4	POLA1	9606	0.926	0.0	0.0	0.0	0.149	0.0	0.9	0.203
9606.ENSP00000362131	9606.ENSP00000363017	RPA4	RPA2	9606	0.93	0.0	0.0	0.086	0.0	0.292	0.9	0.056
9606.ENSP00000362131	9606.ENSP00000480186	RPA4	POLD2	9606	0.936	0.0	0.0	0.0	0.193	0.0	0.9	0.273
9606.ENSP00000362131	9606.ENSP00000472445	RPA4	POLD1	9606	0.936	0.0	0.0	0.0	0.109	0.0	0.9	0.34
9606.ENSP00000362131	9606.ENSP00000484105	RPA4	PRIM2	9606	0.942	0.0	0.0	0.0	0.254	0.069	0.9	0.265
9606.ENSP00000363017	9606.ENSP00000371469	RPA2	RAD1	9606	0.717	0.0	0.0	0.0	0.111	0.292	0.5	0.207
9606.ENSP00000363017	9606.ENSP00000375978	RPA2	XRCC5	9606	0.758	0.0	0.0	0.0	0.098	0.156	0.0	0.707
9606.ENSP00000363017	9606.ENSP00000369411	RPA2	RFC3	9606	0.772	0.0	0.0	0.0	0.377	0.129	0.5	0.259
9606.ENSP00000363017	9606.ENSP00000367787	RPA2	LIG3	9606	0.773	0.0	0.0	0.0	0.113	0.468	0.4	0.293
9606.ENSP00000363017	9606.ENSP00000376272	RPA2	RFC4	9606	0.788	0.0	0.0	0.0	0.402	0.129	0.5	0.281
9606.ENSP00000363017	9606.ENSP00000434024	RPA2	H2AX	9606	0.799	0.0	0.0	0.0	0.058	0.095	0.5	0.584
9606.ENSP00000363017	9606.ENSP00000408295	RPA2	RFC5	9606	0.801	0.0	0.0	0.0	0.314	0.35	0.5	0.212
9606.ENSP00000363017	9606.ENSP00000441953	RPA2	ORC4	9606	0.829	0.0	0.0	0.0	0.074	0.627	0.5	0.125
9606.ENSP00000363017	9606.ENSP00000426191	RPA2	RAD17	9606	0.839	0.0	0.0	0.0	0.124	0.24	0.5	0.573
9606.ENSP00000363017	9606.ENSP00000369497	RPA2	BRCA2	9606	0.861	0.0	0.0	0.0	0.0	0.469	0.5	0.519
9606.ENSP00000363017	9606.ENSP00000382628	RPA2	RBBP8	9606	0.869	0.0	0.0	0.0	0.075	0.295	0.5	0.647
9606.ENSP00000363017	9606.ENSP00000418960	RPA2	BRCA1	9606	0.881	0.0	0.0	0.0	0.123	0.421	0.5	0.586
9606.ENSP00000363017	9606.ENSP00000371475	RPA2	TP53BP1	9606	0.894	0.0	0.0	0.0	0.05	0.619	0.0	0.732
9606.ENSP00000363017	9606.ENSP00000405726	RPA2	CDC45	9606	0.899	0.0	0.0	0.0	0.142	0.612	0.5	0.466
9606.ENSP00000363017	9606.ENSP00000391090	RPA2	CHEK1	9606	0.925	0.0	0.0	0.0	0.114	0.191	0.5	0.816
9606.ENSP00000363017	9606.ENSP00000480186	RPA2	POLD2	9606	0.932	0.0	0.0	0.0	0.212	0.0	0.9	0.206
9606.ENSP00000363017	9606.ENSP00000368358	RPA2	POLA1	9606	0.939	0.0	0.0	0.0	0.152	0.076	0.9	0.321
9606.ENSP00000363017	9606.ENSP00000368458	RPA2	PCNA	9606	0.944	0.0	0.0	0.0	0.636	0.292	0.72	0.316
9606.ENSP00000363017	9606.ENSP00000493712	RPA2	RAD51	9606	0.955	0.0	0.0	0.0	0.167	0.65	0.5	0.732
9606.ENSP00000363017	9606.ENSP00000480987	RPA2	MCM3	9606	0.958	0.0	0.0	0.0	0.282	0.749	0.72	0.281
9606.ENSP00000363017	9606.ENSP00000472445	RPA2	POLD1	9606	0.971	0.0	0.0	0.0	0.122	0.599	0.9	0.278
9606.ENSP00000363017	9606.ENSP00000484105	RPA2	PRIM2	9606	0.971	0.0	0.0	0.0	0.265	0.439	0.9	0.386
9606.ENSP00000363017	9606.ENSP00000364270	RPA2	XPA	9606	0.995	0.0	0.0	0.0	0.0	0.879	0.5	0.936
9606.ENSP00000363017	9606.ENSP00000450607	RPA2	TIMELESS	9606	0.995	0.0	0.0	0.0	0.093	0.994	0.0	0.271
9606.ENSP00000363017	9606.ENSP00000464357	RPA2	CENPX	9606	0.997	0.0	0.0	0.0	0.067	0.994	0.5	0.124
9606.ENSP00000363286	9606.ENSP00000376272	POLE3	RFC4	9606	0.718	0.0	0.0	0.0	0.265	0.0	0.5	0.295
9606.ENSP00000363286	9606.ENSP00000418268	POLE3	MCM10	9606	0.721	0.0	0.0	0.0	0.068	0.0	0.5	0.451
9606.ENSP00000363286	9606.ENSP00000369411	POLE3	RFC3	9606	0.738	0.0	0.0	0.0	0.229	0.0	0.5	0.375
9606.ENSP00000363286	9606.ENSP00000408295	POLE3	RFC5	9606	0.751	0.0	0.0	0.0	0.321	0.0	0.5	0.326
9606.ENSP00000363286	9606.ENSP00000405726	POLE3	CDC45	9606	0.82	0.0	0.0	0.0	0.098	0.29	0.5	0.506
9606.ENSP00000363286	9606.ENSP00000480987	POLE3	MCM3	9606	0.874	0.0	0.0	0.0	0.425	0.0	0.72	0.283
9606.ENSP00000363286	9606.ENSP00000378736	POLE3	CRCP	9606	0.9	0.0	0.0	0.0	0.049	0.0	0.9	0.0
9606.ENSP00000363286	9606.ENSP00000399851	POLE3	POLG	9606	0.904	0.0	0.0	0.0	0.049	0.0	0.9	0.079
9606.ENSP00000363286	9606.ENSP00000442563	POLE3	POLG2	9606	0.925	0.0	0.0	0.0	0.117	0.0	0.9	0.224
9606.ENSP00000363286	9606.ENSP00000484105	POLE3	PRIM2	9606	0.967	0.0	0.0	0.0	0.19	0.0	0.9	0.631
9606.ENSP00000363286	9606.ENSP00000480186	POLE3	POLD2	9606	0.97	0.0	0.0	0.0	0.11	0.091	0.9	0.681
9606.ENSP00000363286	9606.ENSP00000472445	POLE3	POLD1	9606	0.985	0.0	0.0	0.0	0.083	0.5	0.9	0.726
9606.ENSP00000363286	9606.ENSP00000368358	POLE3	POLA1	9606	0.985	0.0	0.0	0.0	0.194	0.5	0.9	0.687
9606.ENSP00000363286	9606.ENSP00000420176	POLE3	POLE4	9606	0.999	0.0	0.0	0.0	0.085	0.987	0.9	0.998
9606.ENSP00000364270	9606.ENSP00000451974	XPA	XRCC3	9606	0.703	0.0	0.0	0.0	0.0	0.068	0.0	0.695
9606.ENSP00000364270	9606.ENSP00000371475	XPA	TP53BP1	9606	0.714	0.0	0.0	0.0	0.0	0.069	0.36	0.559
9606.ENSP00000364270	9606.ENSP00000367527	XPA	DCLRE1C	9606	0.759	0.0	0.0	0.0	0.058	0.0	0.54	0.489
9606.ENSP00000364270	9606.ENSP00000421491	XPA	XRCC4	9606	0.772	0.0	0.0	0.0	0.049	0.0	0.54	0.522
9606.ENSP00000364270	9606.ENSP00000369497	XPA	BRCA2	9606	0.806	0.0	0.0	0.0	0.0	0.0	0.54	0.596
9606.ENSP00000364270	9606.ENSP00000472445	XPA	POLD1	9606	0.808	0.0	0.0	0.0	0.0	0.276	0.54	0.47
9606.ENSP00000364270	9606.ENSP00000484288	XPA	LIG4	9606	0.814	0.0	0.0	0.0	0.058	0.0	0.54	0.605
9606.ENSP00000364270	9606.ENSP00000493712	XPA	RAD51	9606	0.846	0.0	0.0	0.0	0.0	0.088	0.0	0.838
9606.ENSP00000364270	9606.ENSP00000375978	XPA	XRCC5	9606	0.867	0.0	0.0	0.0	0.088	0.0	0.54	0.71
9606.ENSP00000364270	9606.ENSP00000418960	XPA	BRCA1	9606	0.879	0.0	0.0	0.0	0.0	0.0	0.54	0.748
9606.ENSP00000364270	9606.ENSP00000482313	XPA	RECQL4	9606	0.918	0.0	0.0	0.0	0.0	0.0	0.0	0.918
9606.ENSP00000364270	9606.ENSP00000498881	XPA	ERCC5	9606	0.992	0.0	0.0	0.0	0.107	0.07	0.8	0.959
9606.ENSP00000364270	9606.ENSP00000375809	XPA	ERCC2	9606	0.999	0.0	0.0	0.0	0.0	0.93	0.5	0.998
9606.ENSP00000365588	9606.ENSP00000426191	MDC1	RAD17	9606	0.831	0.0	0.0	0.0	0.237	0.404	0.0	0.66
9606.ENSP00000365588	9606.ENSP00000482313	MDC1	RECQL4	9606	0.836	0.0	0.0	0.0	0.121	0.523	0.0	0.64
9606.ENSP00000365588	9606.ENSP00000369497	MDC1	BRCA2	9606	0.857	0.0	0.0	0.0	0.043	0.439	0.0	0.756
9606.ENSP00000365588	9606.ENSP00000375978	MDC1	XRCC5	9606	0.887	0.0	0.0	0.0	0.055	0.346	0.5	0.679
9606.ENSP00000365588	9606.ENSP00000391090	MDC1	CHEK1	9606	0.94	0.0	0.0	0.0	0.079	0.094	0.4	0.895
9606.ENSP00000365588	9606.ENSP00000368100	MDC1	RAD50	9606	0.947	0.0	0.0	0.0	0.054	0.846	0.5	0.359
9606.ENSP00000365588	9606.ENSP00000382628	MDC1	RBBP8	9606	0.958	0.0	0.0	0.0	0.06	0.066	0.5	0.917
9606.ENSP00000365588	9606.ENSP00000493712	MDC1	RAD51	9606	0.965	0.0	0.0	0.0	0.082	0.697	0.0	0.886
9606.ENSP00000365588	9606.ENSP00000372023	MDC1	CHEK2	9606	0.99	0.0	0.0	0.0	0.096	0.469	0.5	0.964
9606.ENSP00000365588	9606.ENSP00000434024	MDC1	H2AX	9606	0.999	0.0	0.0	0.0	0.083	0.933	0.5	0.998
9606.ENSP00000365588	9606.ENSP00000418960	MDC1	BRCA1	9606	0.999	0.0	0.0	0.0	0.104	0.833	0.5	0.996
9606.ENSP00000365588	9606.ENSP00000371475	MDC1	TP53BP1	9606	0.999	0.0	0.0	0.0	0.06	0.892	0.5	0.999
9606.ENSP00000367527	9606.ENSP00000369497	DCLRE1C	BRCA2	9606	0.714	0.0	0.0	0.0	0.126	0.0	0.54	0.345
9606.ENSP00000367527	9606.ENSP00000368100	DCLRE1C	RAD50	9606	0.725	0.0	0.0	0.0	0.06	0.416	0.5	0.116
9606.ENSP00000367527	9606.ENSP00000418960	DCLRE1C	BRCA1	9606	0.779	0.0	0.0	0.0	0.08	0.292	0.54	0.35
9606.ENSP00000367527	9606.ENSP00000382218	DCLRE1C	ZSWIM7	9606	0.9	0.0	0.0	0.0	0.049	0.0	0.9	0.0
9606.ENSP00000367527	9606.ENSP00000383042	DCLRE1C	KDM1A	9606	0.903	0.0	0.0	0.0	0.048	0.0	0.9	0.066
9606.ENSP00000367527	9606.ENSP00000398824	DCLRE1C	PHF21A	9606	0.909	0.0	0.0	0.0	0.061	0.073	0.9	0.082
9606.ENSP00000367527	9606.ENSP00000472445	DCLRE1C	POLD1	9606	0.923	0.0	0.0	0.0	0.0	0.058	0.9	0.252
9606.ENSP00000367527	9606.ENSP00000498881	DCLRE1C	ERCC5	9606	0.944	0.0	0.0	0.0	0.101	0.109	0.9	0.385
9606.ENSP00000367527	9606.ENSP00000421491	DCLRE1C	XRCC4	9606	0.983	0.0	0.0	0.0	0.049	0.292	0.9	0.781
9606.ENSP00000367527	9606.ENSP00000484288	DCLRE1C	LIG4	9606	0.997	0.061	0.0	0.0	0.063	0.626	0.9	0.928
9606.ENSP00000367527	9606.ENSP00000375978	DCLRE1C	XRCC5	9606	0.998	0.0	0.0	0.0	0.044	0.942	0.9	0.733
9606.ENSP00000367787	9606.ENSP00000371475	LIG3	TP53BP1	9606	0.7	0.0	0.0	0.0	0.093	0.242	0.0	0.599
9606.ENSP00000367787	9606.ENSP00000375809	LIG3	ERCC2	9606	0.803	0.0	0.0	0.0	0.199	0.0	0.4	0.624
9606.ENSP00000367787	9606.ENSP00000382628	LIG3	RBBP8	9606	0.804	0.0	0.0	0.0	0.111	0.05	0.5	0.591
9606.ENSP00000367787	9606.ENSP00000368100	LIG3	RAD50	9606	0.809	0.0	0.0	0.0	0.105	0.125	0.5	0.57
9606.ENSP00000367787	9606.ENSP00000472445	LIG3	POLD1	9606	0.862	0.0	0.0	0.0	0.174	0.098	0.4	0.727
9606.ENSP00000367787	9606.ENSP00000368458	LIG3	PCNA	9606	0.916	0.0	0.0	0.0	0.204	0.779	0.4	0.304
9606.ENSP00000367787	9606.ENSP00000421491	LIG3	XRCC4	9606	0.944	0.0	0.0	0.0	0.054	0.091	0.0	0.94
9606.ENSP00000367787	9606.ENSP00000375978	LIG3	XRCC5	9606	0.964	0.0	0.0	0.0	0.125	0.341	0.0	0.943
9606.ENSP00000367787	9606.ENSP00000369145	LIG3	APTX	9606	0.975	0.0	0.0	0.0	0.114	0.362	0.0	0.959
9606.ENSP00000367910	9606.ENSP00000376952	FANCG	EME1	9606	0.734	0.0	0.0	0.0	0.139	0.0	0.5	0.433
9606.ENSP00000367910	9606.ENSP00000493712	FANCG	RAD51	9606	0.862	0.0	0.0	0.0	0.242	0.0	0.0	0.825
9606.ENSP00000367910	9606.ENSP00000418960	FANCG	BRCA1	9606	0.939	0.0	0.0	0.0	0.141	0.439	0.0	0.884
9606.ENSP00000367910	9606.ENSP00000451974	FANCG	XRCC3	9606	0.984	0.0	0.0	0.0	0.255	0.625	0.0	0.948
9606.ENSP00000367910	9606.ENSP00000494957	FANCG	UBE2T	9606	0.996	0.0	0.0	0.0	0.163	0.852	0.8	0.858
9606.ENSP00000367910	9606.ENSP00000369497	FANCG	BRCA2	9606	0.997	0.0	0.0	0.0	0.067	0.735	0.0	0.99
9606.ENSP00000367910	9606.ENSP00000383710	FANCG	FAAP20	9606	0.999	0.0	0.0	0.0	0.0	0.994	0.9	0.994
9606.ENSP00000367910	9606.ENSP00000464357	FANCG	CENPX	9606	0.999	0.0	0.0	0.0	0.085	0.994	0.9	0.736
9606.ENSP00000367910	9606.ENSP00000385021	FANCG	FANCL	9606	0.999	0.0	0.0	0.0	0.134	0.998	0.9	0.999
9606.ENSP00000367910	9606.ENSP00000498215	FANCG	FANCB	9606	0.999	0.0	0.0	0.0	0.082	0.998	0.9	0.999
9606.ENSP00000367910	9606.ENSP00000373952	FANCG	FANCA	9606	0.999	0.0	0.0	0.0	0.625	0.998	0.9	0.999
9606.ENSP00000367910	9606.ENSP00000466121	FANCG	FAAP24	9606	0.999	0.0	0.0	0.0	0.049	0.994	0.9	0.939
